membership_period_id,member_id,period_year,period_start,period_end,membership_type,list_fee,discount_amount,net_membership_revenue,contribution_margin,renewed_next_period
MP001678,M00824,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP001679,M00825,2024,2024-11-21,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP001680,M00825,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP001681,M00826,2023,2023-01-05,2023-12-31,Monthly flexible,480,0,480,196.8,No
MP001682,M00827,2025,2025-01-17,2025-12-31,Senior annual,390,0,390,140.4,Censored
MP001683,M00828,2023,2023-03-28,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP001684,M00828,2024,2024-01-01,2024-12-31,Adult annual,540,25,515,226.6,Yes
MP001685,M00828,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP001686,M00829,2025,2025-08-12,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP001687,M00830,2024,2024-04-26,2024-12-31,Family annual,840,0,840,327.6,No
MP001688,M00831,2024,2024-08-03,2024-12-31,Adult annual,540,0,540,237.6,No
MP001689,M00832,2022,2022-09-23,2022-12-31,Monthly flexible,480,0,480,196.8,Yes
MP001690,M00832,2023,2023-01-01,2023-12-31,Monthly flexible,480,0,480,196.8,Yes
MP001691,M00832,2024,2024-01-01,2024-12-31,Monthly flexible,480,0,480,196.8,No
MP001692,M00833,2024,2024-09-26,2024-12-31,Youth annual,300,0,300,93,No
MP001693,M00834,2024,2024-03-25,2024-12-31,Monthly flexible,480,0,480,196.8,Yes
MP001694,M00834,2025,2025-01-01,2025-12-31,Monthly flexible,480,0,480,196.8,Censored
MP001695,M00835,2023,2023-03-09,2023-12-31,Family annual,840,75,765,298.35,Yes
MP001696,M00835,2024,2024-01-01,2024-12-31,Family annual,840,25,815,317.85,Yes
MP001697,M00835,2025,2025-01-01,2025-12-31,Family annual,840,25,815,317.85,Censored
MP001698,M00836,2024,2024-04-15,2024-12-31,Family annual,840,0,840,327.6,Yes
MP001699,M00836,2025,2025-01-01,2025-12-31,Family annual,840,0,840,327.6,Censored
MP001700,M00837,2025,2025-06-29,2025-12-31,Adult annual,540,50,490,215.6,Censored
MP001701,M00838,2024,2024-08-31,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP001702,M00838,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP001703,M00839,2023,2023-09-29,2023-12-31,Adult annual,540,25,515,226.6,No
MP001704,M00840,2023,2023-08-20,2023-12-31,Monthly flexible,480,0,480,196.8,Yes
MP001705,M00840,2024,2024-01-01,2024-12-31,Monthly flexible,480,75,405,166.05,No
MP001706,M00841,2022,2022-07-14,2022-12-31,Family annual,840,0,840,327.6,Yes
MP001707,M00841,2023,2023-01-01,2023-12-31,Family annual,840,0,840,327.6,Yes
MP001708,M00841,2024,2024-01-01,2024-12-31,Family annual,840,0,840,327.6,Yes
MP001709,M00841,2025,2025-01-01,2025-12-31,Family annual,840,25,815,317.85,Censored
MP001710,M00842,2024,2024-11-19,2024-12-31,Senior annual,390,25,365,131.4,Yes
MP001711,M00842,2025,2025-01-01,2025-12-31,Senior annual,390,75,315,113.4,Censored
MP001712,M00843,2024,2024-07-25,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP001713,M00843,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP001714,M00844,2022,2022-02-23,2022-12-31,Senior annual,390,50,340,122.4,Yes
MP001715,M00844,2023,2023-01-01,2023-12-31,Senior annual,390,50,340,122.4,No
MP001716,M00845,2024,2024-02-29,2024-12-31,Monthly flexible,480,0,480,196.8,Yes
MP001717,M00845,2025,2025-01-01,2025-12-31,Monthly flexible,480,0,480,196.8,Censored
MP001718,M00846,2022,2022-07-27,2022-12-31,Family annual,840,25,815,317.85,No
MP001719,M00847,2025,2025-04-03,2025-12-31,Monthly flexible,480,25,455,186.55,Censored
MP001720,M00848,2022,2022-04-17,2022-12-31,Adult annual,540,25,515,226.6,Yes
MP001721,M00848,2023,2023-01-01,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP001722,M00848,2024,2024-01-01,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP001723,M00848,2025,2025-01-01,2025-12-31,Adult annual,540,50,490,215.6,Censored
MP001724,M00849,2022,2022-08-16,2022-12-31,Family annual,840,0,840,327.6,Yes
MP001725,M00849,2023,2023-01-01,2023-12-31,Family annual,840,25,815,317.85,Yes
MP001726,M00849,2024,2024-01-01,2024-12-31,Family annual,840,50,790,308.1,Yes
MP001727,M00849,2025,2025-01-01,2025-12-31,Family annual,840,50,790,308.1,Censored
MP001728,M00850,2022,2022-03-27,2022-12-31,Senior annual,390,0,390,140.4,Yes
MP001729,M00850,2023,2023-01-01,2023-12-31,Senior annual,390,0,390,140.4,No
MP001730,M00851,2025,2025-08-04,2025-12-31,Family annual,840,0,840,327.6,Censored
MP001731,M00852,2025,2025-08-25,2025-12-31,Family annual,840,0,840,327.6,Censored
MP001732,M00853,2022,2022-05-20,2022-12-31,Monthly flexible,480,0,480,196.8,Yes
MP001733,M00853,2023,2023-01-01,2023-12-31,Monthly flexible,480,0,480,196.8,Yes
MP001734,M00853,2024,2024-01-01,2024-12-31,Monthly flexible,480,75,405,166.05,Yes
MP001735,M00853,2025,2025-01-01,2025-12-31,Monthly flexible,480,0,480,196.8,Censored
MP001736,M00854,2022,2022-02-26,2022-12-31,Adult annual,540,0,540,237.6,Yes
MP001737,M00854,2023,2023-01-01,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP001738,M00854,2024,2024-01-01,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP001739,M00854,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP001740,M00855,2025,2025-09-06,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP001741,M00856,2022,2022-03-07,2022-12-31,Adult annual,540,0,540,237.6,Yes
MP001742,M00856,2023,2023-01-01,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP001743,M00856,2024,2024-01-01,2024-12-31,Adult annual,540,25,515,226.6,Yes
MP001744,M00856,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP001745,M00857,2025,2025-07-19,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP001746,M00858,2024,2024-07-09,2024-12-31,Family annual,840,0,840,327.6,Yes
MP001747,M00858,2025,2025-01-01,2025-12-31,Family annual,840,0,840,327.6,Censored
MP001748,M00859,2023,2023-09-17,2023-12-31,Adult annual,540,75,465,204.6,Yes
MP001749,M00859,2024,2024-01-01,2024-12-31,Adult annual,540,50,490,215.6,Yes
MP001750,M00859,2025,2025-01-01,2025-12-31,Adult annual,540,50,490,215.6,Censored
MP001751,M00860,2024,2024-10-10,2024-12-31,Senior annual,390,0,390,140.4,Yes
MP001752,M00860,2025,2025-01-01,2025-12-31,Senior annual,390,0,390,140.4,Censored
MP001753,M00861,2024,2024-02-09,2024-12-31,Adult annual,540,0,540,237.6,No
MP001754,M00862,2025,2025-02-02,2025-12-31,Family annual,840,0,840,327.6,Censored
MP001755,M00863,2024,2024-04-17,2024-12-31,Family annual,840,75,765,298.35,Yes
MP001756,M00863,2025,2025-01-01,2025-12-31,Family annual,840,0,840,327.6,Censored
MP001757,M00864,2022,2022-11-20,2022-12-31,Family annual,840,0,840,327.6,Yes
MP001758,M00864,2023,2023-01-01,2023-12-31,Family annual,840,0,840,327.6,Yes
MP001759,M00864,2024,2024-01-01,2024-12-31,Family annual,840,0,840,327.6,No
MP001760,M00865,2024,2024-03-03,2024-12-31,Monthly flexible,480,0,480,196.8,No
MP001761,M00866,2024,2024-10-19,2024-12-31,Monthly flexible,480,50,430,176.3,Yes
MP001762,M00866,2025,2025-01-01,2025-12-31,Monthly flexible,480,0,480,196.8,Censored
MP001763,M00867,2024,2024-02-06,2024-12-31,Youth annual,300,0,300,93,No
MP001764,M00868,2024,2024-05-08,2024-12-31,Monthly flexible,480,0,480,196.8,Yes
MP001765,M00868,2025,2025-01-01,2025-12-31,Monthly flexible,480,25,455,186.55,Censored
MP001766,M00869,2023,2023-04-09,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP001767,M00869,2024,2024-01-01,2024-12-31,Adult annual,540,25,515,226.6,Yes
MP001768,M00869,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP001769,M00870,2023,2023-08-06,2023-12-31,Youth annual,300,0,300,93,Yes
MP001770,M00870,2024,2024-01-01,2024-12-31,Youth annual,300,0,300,93,No
MP001771,M00871,2023,2023-09-21,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP001772,M00871,2024,2024-01-01,2024-12-31,Adult annual,540,75,465,204.6,Yes
MP001773,M00871,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP001774,M00872,2023,2023-07-18,2023-12-31,Monthly flexible,480,0,480,196.8,No
MP001775,M00873,2023,2023-07-20,2023-12-31,Youth annual,300,0,300,93,Yes
MP001776,M00873,2024,2024-01-01,2024-12-31,Youth annual,300,75,225,69.75,No
MP001777,M00874,2024,2024-02-05,2024-12-31,Monthly flexible,480,0,480,196.8,No
MP001778,M00875,2025,2025-08-03,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP001779,M00876,2023,2023-08-06,2023-12-31,Monthly flexible,480,0,480,196.8,Yes
MP001780,M00876,2024,2024-01-01,2024-12-31,Monthly flexible,480,0,480,196.8,No
MP001781,M00877,2024,2024-01-22,2024-12-31,Senior annual,390,0,390,140.4,Yes
MP001782,M00877,2025,2025-01-01,2025-12-31,Senior annual,390,0,390,140.4,Censored
MP001783,M00878,2024,2024-05-16,2024-12-31,Family annual,840,0,840,327.6,No
MP001784,M00879,2023,2023-07-14,2023-12-31,Monthly flexible,480,50,430,176.3,No
MP001785,M00880,2024,2024-10-13,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP001786,M00880,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP001787,M00881,2024,2024-01-26,2024-12-31,Adult annual,540,25,515,226.6,Yes
MP001788,M00881,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP001789,M00882,2022,2022-11-07,2022-12-31,Monthly flexible,480,50,430,176.3,No
MP001790,M00883,2024,2024-03-28,2024-12-31,Senior annual,390,0,390,140.4,No
MP001791,M00884,2024,2024-03-03,2024-12-31,Family annual,840,0,840,327.6,Yes
MP001792,M00884,2025,2025-01-01,2025-12-31,Family annual,840,0,840,327.6,Censored
MP001793,M00885,2023,2023-05-13,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP001794,M00885,2024,2024-01-01,2024-12-31,Adult annual,540,25,515,226.6,Yes
MP001795,M00885,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP001796,M00886,2024,2024-07-07,2024-12-31,Youth annual,300,0,300,93,Yes
MP001797,M00886,2025,2025-01-01,2025-12-31,Youth annual,300,0,300,93,Censored
MP001798,M00887,2023,2023-09-19,2023-12-31,Adult annual,540,75,465,204.6,No
MP001799,M00888,2025,2025-10-31,2025-12-31,Youth annual,300,0,300,93,Censored
MP001800,M00889,2022,2022-02-09,2022-12-31,Youth annual,300,0,300,93,Yes
MP001801,M00889,2023,2023-01-01,2023-12-31,Youth annual,300,0,300,93,Yes
MP001802,M00889,2024,2024-01-01,2024-12-31,Youth annual,300,25,275,85.25,No
MP001803,M00890,2022,2022-06-22,2022-12-31,Family annual,840,50,790,308.1,Yes
MP001804,M00890,2023,2023-01-01,2023-12-31,Family annual,840,25,815,317.85,Yes
MP001805,M00890,2024,2024-01-01,2024-12-31,Family annual,840,0,840,327.6,Yes
MP001806,M00890,2025,2025-01-01,2025-12-31,Family annual,840,0,840,327.6,Censored
MP001807,M00891,2024,2024-02-09,2024-12-31,Senior annual,390,0,390,140.4,Yes
MP001808,M00891,2025,2025-01-01,2025-12-31,Senior annual,390,0,390,140.4,Censored
MP001809,M00892,2024,2024-02-04,2024-12-31,Family annual,840,0,840,327.6,Yes
MP001810,M00892,2025,2025-01-01,2025-12-31,Family annual,840,0,840,327.6,Censored
MP001811,M00893,2025,2025-07-11,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP001812,M00894,2023,2023-02-16,2023-12-31,Family annual,840,0,840,327.6,Yes
MP001813,M00894,2024,2024-01-01,2024-12-31,Family annual,840,0,840,327.6,Yes
MP001814,M00894,2025,2025-01-01,2025-12-31,Family annual,840,50,790,308.1,Censored
MP001815,M00895,2025,2025-09-27,2025-12-31,Family annual,840,0,840,327.6,Censored
MP001816,M00896,2025,2025-07-17,2025-12-31,Family annual,840,50,790,308.1,Censored
MP001817,M00897,2024,2024-08-31,2024-12-31,Senior annual,390,50,340,122.4,No
MP001818,M00898,2023,2023-09-04,2023-12-31,Adult annual,540,0,540,237.6,No
MP001819,M00899,2023,2023-07-20,2023-12-31,Adult annual,540,0,540,237.6,No
MP001820,M00900,2022,2022-09-19,2022-12-31,Senior annual,390,25,365,131.4,No
MP001821,M00901,2023,2023-06-28,2023-12-31,Monthly flexible,480,75,405,166.05,No
MP001822,M00902,2025,2025-03-07,2025-12-31,Family annual,840,50,790,308.1,Censored
MP001823,M00903,2024,2024-08-29,2024-12-31,Family annual,840,0,840,327.6,Yes
MP001824,M00903,2025,2025-01-01,2025-12-31,Family annual,840,75,765,298.35,Censored
MP001825,M00904,2024,2024-05-03,2024-12-31,Monthly flexible,480,0,480,196.8,Yes
MP001826,M00904,2025,2025-01-01,2025-12-31,Monthly flexible,480,0,480,196.8,Censored
MP001827,M00905,2024,2024-01-08,2024-12-31,Youth annual,300,0,300,93,No
MP001828,M00906,2023,2023-04-07,2023-12-31,Family annual,840,0,840,327.6,No
MP001829,M00907,2022,2022-07-31,2022-12-31,Adult annual,540,0,540,237.6,Yes
MP001830,M00907,2023,2023-01-01,2023-12-31,Adult annual,540,0,540,237.6,No
MP001831,M00908,2024,2024-02-04,2024-12-31,Adult annual,540,0,540,237.6,No
MP001832,M00909,2023,2023-05-03,2023-12-31,Monthly flexible,480,0,480,196.8,Yes
MP001833,M00909,2024,2024-01-01,2024-12-31,Monthly flexible,480,0,480,196.8,Yes
MP001834,M00909,2025,2025-01-01,2025-12-31,Monthly flexible,480,50,430,176.3,Censored
MP001835,M00910,2023,2023-11-10,2023-12-31,Monthly flexible,480,0,480,196.8,Yes
MP001836,M00910,2024,2024-01-01,2024-12-31,Monthly flexible,480,0,480,196.8,Yes
MP001837,M00910,2025,2025-01-01,2025-12-31,Monthly flexible,480,0,480,196.8,Censored
MP001838,M00911,2024,2024-03-02,2024-12-31,Adult annual,540,50,490,215.6,Yes
MP001839,M00911,2025,2025-01-01,2025-12-31,Adult annual,540,25,515,226.6,Censored
MP001840,M00912,2022,2022-03-05,2022-12-31,Adult annual,540,0,540,237.6,Yes
MP001841,M00912,2023,2023-01-01,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP001842,M00912,2024,2024-01-01,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP001843,M00912,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP001844,M00913,2024,2024-05-10,2024-12-31,Senior annual,390,0,390,140.4,No
MP001845,M00914,2024,2024-06-10,2024-12-31,Adult annual,540,25,515,226.6,No
MP001846,M00915,2023,2023-01-14,2023-12-31,Adult annual,540,75,465,204.6,No
MP001847,M00916,2024,2024-10-13,2024-12-31,Monthly flexible,480,75,405,166.05,Yes
MP001848,M00916,2025,2025-01-01,2025-12-31,Monthly flexible,480,50,430,176.3,Censored
MP001849,M00917,2024,2024-07-28,2024-12-31,Monthly flexible,480,0,480,196.8,Yes
MP001850,M00917,2025,2025-01-01,2025-12-31,Monthly flexible,480,0,480,196.8,Censored
MP001851,M00918,2025,2025-05-21,2025-12-31,Senior annual,390,0,390,140.4,Censored
MP001852,M00919,2025,2025-08-08,2025-12-31,Monthly flexible,480,0,480,196.8,Censored
MP001853,M00920,2023,2023-08-18,2023-12-31,Senior annual,390,0,390,140.4,No
MP001854,M00921,2022,2022-07-12,2022-12-31,Monthly flexible,480,0,480,196.8,No
MP001855,M00922,2022,2022-05-10,2022-12-31,Adult annual,540,0,540,237.6,Yes
MP001856,M00922,2023,2023-01-01,2023-12-31,Adult annual,540,75,465,204.6,No
MP001857,M00923,2024,2024-11-19,2024-12-31,Family annual,840,0,840,327.6,Yes
MP001858,M00923,2025,2025-01-01,2025-12-31,Family annual,840,0,840,327.6,Censored
MP001859,M00924,2024,2024-07-30,2024-12-31,Adult annual,540,0,540,237.6,No
MP001860,M00925,2023,2023-06-27,2023-12-31,Senior annual,390,0,390,140.4,Yes
MP001861,M00925,2024,2024-01-01,2024-12-31,Senior annual,390,0,390,140.4,Yes
MP001862,M00925,2025,2025-01-01,2025-12-31,Senior annual,390,25,365,131.4,Censored
MP001863,M00926,2022,2022-05-09,2022-12-31,Youth annual,300,50,250,77.5,Yes
MP001864,M00926,2023,2023-01-01,2023-12-31,Youth annual,300,0,300,93,Yes
MP001865,M00926,2024,2024-01-01,2024-12-31,Youth annual,300,75,225,69.75,Yes
MP001866,M00926,2025,2025-01-01,2025-12-31,Youth annual,300,50,250,77.5,Censored
MP001867,M00927,2023,2023-10-15,2023-12-31,Monthly flexible,480,0,480,196.8,Yes
MP001868,M00927,2024,2024-01-01,2024-12-31,Monthly flexible,480,0,480,196.8,No
MP001869,M00928,2023,2023-09-04,2023-12-31,Monthly flexible,480,0,480,196.8,No
MP001870,M00929,2022,2022-01-19,2022-12-31,Family annual,840,0,840,327.6,Yes
MP001871,M00929,2023,2023-01-01,2023-12-31,Family annual,840,0,840,327.6,Yes
MP001872,M00929,2024,2024-01-01,2024-12-31,Family annual,840,0,840,327.6,Yes
MP001873,M00929,2025,2025-01-01,2025-12-31,Family annual,840,75,765,298.35,Censored
MP001874,M00930,2025,2025-02-28,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP001875,M00931,2022,2022-09-26,2022-12-31,Youth annual,300,0,300,93,Yes
MP001876,M00931,2023,2023-01-01,2023-12-31,Youth annual,300,0,300,93,No
MP001877,M00932,2024,2024-05-06,2024-12-31,Senior annual,390,0,390,140.4,Yes
MP001878,M00932,2025,2025-01-01,2025-12-31,Senior annual,390,0,390,140.4,Censored
MP001879,M00933,2024,2024-09-26,2024-12-31,Monthly flexible,480,0,480,196.8,Yes
MP001880,M00933,2025,2025-01-01,2025-12-31,Monthly flexible,480,0,480,196.8,Censored
MP001881,M00934,2023,2023-08-18,2023-12-31,Adult annual,540,50,490,215.6,Yes
MP001882,M00934,2024,2024-01-01,2024-12-31,Adult annual,540,75,465,204.6,No
MP001883,M00935,2024,2024-01-23,2024-12-31,Senior annual,390,0,390,140.4,Yes
MP001884,M00935,2025,2025-01-01,2025-12-31,Senior annual,390,0,390,140.4,Censored
MP001885,M00936,2022,2022-02-23,2022-12-31,Family annual,840,25,815,317.85,Yes
MP001886,M00936,2023,2023-01-01,2023-12-31,Family annual,840,50,790,308.1,Yes
MP001887,M00936,2024,2024-01-01,2024-12-31,Family annual,840,50,790,308.1,Yes
MP001888,M00936,2025,2025-01-01,2025-12-31,Family annual,840,0,840,327.6,Censored
MP001889,M00937,2023,2023-02-06,2023-12-31,Family annual,840,0,840,327.6,Yes
MP001890,M00937,2024,2024-01-01,2024-12-31,Family annual,840,75,765,298.35,Yes
MP001891,M00937,2025,2025-01-01,2025-12-31,Family annual,840,0,840,327.6,Censored
MP001892,M00938,2023,2023-04-24,2023-12-31,Senior annual,390,0,390,140.4,Yes
MP001893,M00938,2024,2024-01-01,2024-12-31,Senior annual,390,25,365,131.4,Yes
MP001894,M00938,2025,2025-01-01,2025-12-31,Senior annual,390,25,365,131.4,Censored
MP001895,M00939,2024,2024-03-09,2024-12-31,Monthly flexible,480,0,480,196.8,Yes
MP001896,M00939,2025,2025-01-01,2025-12-31,Monthly flexible,480,0,480,196.8,Censored
MP001897,M00940,2022,2022-02-22,2022-12-31,Adult annual,540,25,515,226.6,Yes
MP001898,M00940,2023,2023-01-01,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP001899,M00940,2024,2024-01-01,2024-12-31,Adult annual,540,75,465,204.6,Yes
MP001900,M00940,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP001901,M00941,2022,2022-09-29,2022-12-31,Family annual,840,0,840,327.6,Yes
MP001902,M00941,2023,2023-01-01,2023-12-31,Family annual,840,0,840,327.6,Yes
MP001903,M00941,2024,2024-01-01,2024-12-31,Family annual,840,0,840,327.6,Yes
MP001904,M00941,2025,2025-01-01,2025-12-31,Family annual,840,0,840,327.6,Censored
MP001905,M00942,2022,2022-08-08,2022-12-31,Monthly flexible,480,0,480,196.8,No
MP001906,M00943,2025,2025-07-30,2025-12-31,Senior annual,390,0,390,140.4,Censored
MP001907,M00944,2024,2024-08-13,2024-12-31,Senior annual,390,0,390,140.4,Yes
MP001908,M00944,2025,2025-01-01,2025-12-31,Senior annual,390,0,390,140.4,Censored
MP001909,M00945,2023,2023-01-11,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP001910,M00945,2024,2024-01-01,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP001911,M00945,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP001912,M00946,2022,2022-02-21,2022-12-31,Youth annual,300,0,300,93,No
MP001913,M00947,2025,2025-11-11,2025-12-31,Youth annual,300,0,300,93,Censored
MP001914,M00948,2024,2024-05-08,2024-12-31,Family annual,840,0,840,327.6,Yes
MP001915,M00948,2025,2025-01-01,2025-12-31,Family annual,840,0,840,327.6,Censored
MP001916,M00949,2025,2025-11-08,2025-12-31,Monthly flexible,480,0,480,196.8,Censored
MP001917,M00950,2022,2022-09-12,2022-12-31,Adult annual,540,0,540,237.6,No
MP001918,M00951,2024,2024-08-18,2024-12-31,Senior annual,390,0,390,140.4,Yes
MP001919,M00951,2025,2025-01-01,2025-12-31,Senior annual,390,50,340,122.4,Censored
MP001920,M00952,2023,2023-05-23,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP001921,M00952,2024,2024-01-01,2024-12-31,Adult annual,540,0,540,237.6,No
MP001922,M00953,2023,2023-11-07,2023-12-31,Adult annual,540,75,465,204.6,No
MP001923,M00954,2023,2023-03-27,2023-12-31,Family annual,840,0,840,327.6,Yes
MP001924,M00954,2024,2024-01-01,2024-12-31,Family annual,840,0,840,327.6,No
MP001925,M00955,2024,2024-09-11,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP001926,M00955,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP001927,M00956,2024,2024-01-28,2024-12-31,Senior annual,390,0,390,140.4,Yes
MP001928,M00956,2025,2025-01-01,2025-12-31,Senior annual,390,50,340,122.4,Censored
MP001929,M00957,2025,2025-09-17,2025-12-31,Adult annual,540,25,515,226.6,Censored
MP001930,M00958,2024,2024-08-18,2024-12-31,Family annual,840,75,765,298.35,Yes
MP001931,M00958,2025,2025-01-01,2025-12-31,Family annual,840,50,790,308.1,Censored
MP001932,M00959,2023,2023-08-01,2023-12-31,Monthly flexible,480,0,480,196.8,No
MP001933,M00960,2023,2023-02-13,2023-12-31,Monthly flexible,480,75,405,166.05,Yes
MP001934,M00960,2024,2024-01-01,2024-12-31,Monthly flexible,480,0,480,196.8,Yes
MP001935,M00960,2025,2025-01-01,2025-12-31,Monthly flexible,480,0,480,196.8,Censored
MP001936,M00961,2023,2023-09-09,2023-12-31,Youth annual,300,0,300,93,Yes
MP001937,M00961,2024,2024-01-01,2024-12-31,Youth annual,300,25,275,85.25,Yes
MP001938,M00961,2025,2025-01-01,2025-12-31,Youth annual,300,50,250,77.5,Censored
MP001939,M00962,2025,2025-06-14,2025-12-31,Adult annual,540,50,490,215.6,Censored
MP001940,M00963,2023,2023-03-26,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP001941,M00963,2024,2024-01-01,2024-12-31,Adult annual,540,0,540,237.6,No
MP001942,M00964,2022,2022-03-22,2022-12-31,Family annual,840,50,790,308.1,Yes
MP001943,M00964,2023,2023-01-01,2023-12-31,Family annual,840,0,840,327.6,Yes
MP001944,M00964,2024,2024-01-01,2024-12-31,Family annual,840,0,840,327.6,Yes
