visit_id,member_id,visit_date,facility_id,service_category,check_in_hour,duration_minutes,source_system
V00030112,M00667,2022-12-14,F02,Aquatics,16,36,Access control
V00030113,M00667,2022-12-21,F02,Fitness,19,43,Access control
V00030114,M00667,2023-01-21,F02,Gymnasium,17,65,Access control
V00030115,M00667,2023-01-07,F02,Open recreation,20,70,Access control
V00030116,M00667,2023-01-02,F02,Group class,11,48,Access control
V00030117,M00667,2023-01-16,F02,Gymnasium,11,80,Access control
V00030118,M00667,2023-02-16,F02,Gymnasium,7,98,Access control
V00030119,M00667,2023-02-13,F02,Fitness,9,123,Front desk entry
V00030120,M00667,2023-02-23,F03,Open recreation,20,55,Access control
V00030121,M00667,2023-02-18,F02,Open recreation,19,38,Access control
V00030122,M00667,2023-03-07,F02,Aquatics,15,48,Access control
V00030123,M00667,2023-03-19,F02,Open recreation,17,41,Access control
V00030124,M00667,2023-03-06,F02,Aquatics,16,53,Access control
V00030125,M00667,2023-03-10,F01,Aquatics,6,49,Access control
V00030126,M00667,2023-03-23,F02,Fitness,20,56,Access control
V00030127,M00667,2023-03-01,F02,Fitness,7,107,Front desk entry
V00030128,M00667,2023-03-12,F02,Gymnasium,17,51,Access control
V00030129,M00667,2023-03-17,F02,Open recreation,17,86,Access control
V00030130,M00667,2023-03-21,F02,Group class,16,40,Access control
V00030131,M00667,2023-03-09,F01,Aquatics,6,36,Access control
V00030132,M00667,2023-04-12,F02,Group class,12,64,Access control
V00030133,M00667,2023-05-09,F02,Gymnasium,20,117,Access control
V00030134,M00667,2023-05-15,F02,Open recreation,17,128,Access control
V00030135,M00667,2023-05-26,F02,Fitness,17,108,Access control
V00030136,M00667,2023-06-21,F03,Open recreation,18,53,Access control
V00030137,M00667,2023-06-19,F02,Gymnasium,6,99,Access control
V00030138,M00667,2023-07-15,F02,Gymnasium,16,83,Access control
V00030139,M00667,2023-07-02,F02,Open recreation,20,125,Access control
V00030140,M00667,2023-07-16,F02,Fitness,6,37,Access control
V00030141,M00667,2023-07-24,F02,Fitness,16,55,Access control
V00030142,M00667,2023-07-01,F02,Gymnasium,18,127,Access control
V00030143,M00667,2023-07-20,F02,Group class,15,127,Access control
V00030144,M00667,2023-08-01,F02,Aquatics,10,33,Access control
V00030145,M00667,2023-08-17,F02,Open recreation,16,110,Access control
V00030146,M00667,2023-09-24,F02,Gymnasium,10,75,Access control
V00030147,M00667,2023-09-08,F02,Open recreation,15,116,Front desk entry
V00030148,M00667,2023-09-26,F02,Open recreation,15,51,Front desk entry
V00030149,M00667,2023-09-01,F02,Gymnasium,20,121,Access control
V00030150,M00667,2023-09-13,F02,Gymnasium,16,105,Access control
V00030151,M00667,2023-09-22,F02,Fitness,18,129,Access control
V00030152,M00667,2023-10-23,F01,Fitness,10,115,Access control
V00030153,M00667,2023-10-03,F02,Gymnasium,17,125,Access control
V00030154,M00667,2023-10-11,F02,Fitness,10,102,Access control
V00030155,M00667,2023-10-05,F02,Fitness,16,102,Access control
V00030156,M00667,2023-11-01,F01,Aquatics,7,69,Access control
V00030157,M00667,2023-11-14,F02,Fitness,18,121,Access control
V00030158,M00667,2023-11-08,F02,Gymnasium,18,113,Access control
V00030159,M00667,2023-11-03,F02,Gymnasium,10,62,Access control
V00030160,M00667,2023-12-25,F02,Gymnasium,20,48,Access control
V00030161,M00667,2023-12-10,F02,Fitness,15,127,Access control
V00030162,M00667,2023-12-22,F02,Gymnasium,20,85,Access control
V00030163,M00667,2023-12-08,F02,Aquatics,16,123,Access control
V00030164,M00667,2023-12-25,F02,Fitness,11,95,Access control
V00030165,M00667,2023-12-16,F02,Aquatics,9,51,Access control
V00030166,M00667,2024-01-22,F02,Fitness,18,72,Access control
V00030167,M00667,2024-01-23,F02,Open recreation,8,119,Access control
V00030168,M00667,2024-01-23,F02,Aquatics,8,115,Access control
V00030169,M00667,2024-01-23,F04,Aquatics,18,57,Access control
V00030170,M00667,2024-02-01,F03,Gymnasium,19,87,Front desk entry
V00030171,M00667,2024-02-06,F02,Fitness,16,51,Access control
V00030172,M00667,2024-02-22,F02,Fitness,8,56,Access control
V00030173,M00667,2024-02-13,F01,Group class,16,37,Access control
V00030174,M00667,2024-02-01,F02,Aquatics,20,80,Access control
V00030175,M00667,2024-03-14,F02,Aquatics,20,46,Access control
V00030176,M00667,2024-03-12,F02,Fitness,15,52,Access control
V00030177,M00667,2024-03-18,F04,Fitness,10,126,Access control
V00030178,M00667,2024-04-18,F02,Open recreation,6,45,Access control
V00030179,M00667,2024-04-19,F02,Fitness,18,81,Access control
V00030180,M00667,2024-04-02,F02,Fitness,17,76,Access control
V00030181,M00667,2024-05-18,F02,Gymnasium,19,122,Access control
V00030182,M00667,2024-05-03,F02,Group class,16,62,Front desk entry
V00030183,M00667,2024-05-02,F02,Fitness,17,122,Access control
V00030184,M00667,2024-05-16,F02,Aquatics,11,106,Access control
V00030185,M00667,2024-05-07,F03,Aquatics,19,52,Access control
V00030186,M00667,2024-06-14,F01,Group class,16,80,Access control
V00030187,M00667,2024-06-16,F02,Group class,12,91,Access control
V00030188,M00667,2024-07-11,F02,Fitness,20,105,Access control
V00030189,M00667,2024-07-07,F02,Open recreation,20,48,Access control
V00030190,M00667,2024-07-22,F02,Group class,18,52,Access control
V00030191,M00667,2024-07-13,F02,Aquatics,20,109,Access control
V00030192,M00667,2024-08-23,F02,Fitness,15,113,Access control
V00030193,M00667,2024-09-03,F02,Aquatics,8,99,Access control
V00030194,M00667,2024-09-10,F02,Aquatics,17,114,Access control
V00030195,M00667,2024-09-09,F02,Open recreation,6,85,Access control
V00030196,M00667,2024-10-09,F02,Gymnasium,18,42,Access control
V00030197,M00667,2024-10-06,F02,Open recreation,16,83,Access control
V00030198,M00667,2024-10-09,F02,Group class,19,84,Access control
V00030199,M00667,2024-10-13,F02,Aquatics,15,127,Access control
V00030200,M00667,2024-10-26,F02,Gymnasium,17,46,Access control
V00030201,M00667,2024-11-21,F02,Aquatics,19,53,Access control
V00030202,M00667,2024-11-03,F02,Aquatics,7,,Access control
V00030203,M00667,2024-11-14,F02,Fitness,11,130,Access control
V00030204,M00667,2024-12-04,F02,Fitness,17,31,Access control
V00030205,M00667,2025-01-10,F02,Open recreation,15,119,Access control
V00030206,M00667,2025-01-11,F03,Group class,10,69,Access control
V00030207,M00667,2025-01-26,F02,Fitness,16,62,Front desk entry
V00030208,M00667,2025-02-11,F02,Fitness,17,48,Access control
V00030209,M00667,2025-02-16,F02,Open recreation,9,123,Access control
V00030210,M00667,2025-02-09,F02,Fitness,19,94,Access control
V00030211,M00667,2025-02-23,F02,Aquatics,7,92,Access control
V00030212,M00667,2025-03-19,F04,Aquatics,6,114,Access control
V00030213,M00667,2025-03-27,F02,Group class,19,48,Access control
V00030214,M00667,2025-03-03,F02,Fitness,7,48,Front desk entry
V00030215,M00667,2025-03-12,F02,Gymnasium,16,57,Access control
V00030216,M00667,2025-03-16,F02,Aquatics,19,48,Access control
V00030217,M00667,2025-04-03,F02,Fitness,6,46,Access control
V00030218,M00667,2025-04-19,F01,Fitness,7,113,Access control
V00030219,M00667,2025-04-23,F02,Aquatics,7,35,Access control
V00030220,M00667,2025-05-22,F02,Gymnasium,7,97,Access control
V00030221,M00667,2025-05-25,F02,Gymnasium,19,104,Front desk entry
V00030222,M00667,2025-05-03,F02,Group class,8,69,Access control
V00030223,M00667,2025-06-10,F02,Open recreation,17,80,Access control
V00030224,M00667,2025-06-25,F03,Group class,18,51,Access control
V00030225,M00667,2025-06-18,F02,Aquatics,12,70,Access control
V00030226,M00667,2025-06-19,F02,Aquatics,18,67,Access control
V00030227,M00667,2025-06-26,F02,Gymnasium,15,62,Access control
V00030228,M00667,2025-06-15,F02,Aquatics,7,64,Access control
V00030229,M00667,2025-07-22,F02,Gymnasium,18,31,Access control
V00030230,M00667,2025-07-14,F02,Group class,16,54,Access control
V00030231,M00667,2025-07-23,F01,Open recreation,7,99,Access control
V00030232,M00667,2025-08-01,F02,Group class,19,123,Access control
V00030233,M00667,2025-08-24,F02,Aquatics,18,98,Access control
V00030234,M00667,2025-08-26,F02,Fitness,17,58,Access control
V00030235,M00667,2025-08-12,F02,Aquatics,16,94,Access control
V00030236,M00667,2025-08-03,F02,Group class,8,86,Access control
V00030237,M00667,2025-09-22,F02,Open recreation,18,113,Access control
V00030238,M00667,2025-09-27,F02,Open recreation,7,44,Front desk entry
V00030239,M00667,2025-09-19,F02,Fitness,19,55,Access control
V00030240,M00667,2025-09-07,F02,Fitness,18,68,Access control
V00030241,M00667,2025-09-04,F01,Fitness,16,70,Access control
V00030242,M00667,2025-09-21,F02,Group class,6,116,Access control
V00030243,M00667,2025-10-17,F02,Fitness,6,93,Access control
V00030244,M00667,2025-10-18,F02,Open recreation,16,100,Access control
V00030245,M00667,2025-10-08,F02,Open recreation,8,127,Access control
V00030246,M00667,2025-10-05,F02,Aquatics,17,115,Access control
V00030247,M00667,2025-10-22,F04,Gymnasium,18,103,Access control
V00030248,M00667,2025-10-22,F02,Aquatics,7,94,Access control
V00030249,M00667,2025-10-19,F02,Open recreation,19,120,Access control
V00030250,M00667,2025-10-05,F02,Open recreation,17,37,Access control
V00030251,M00667,2025-11-05,F01,Group class,7,125,Access control
V00030252,M00667,2025-11-13,F02,Aquatics,18,95,Access control
V00030253,M00667,2025-11-16,F02,Fitness,16,44,Access control
V00030254,M00667,2025-11-03,F02,Gymnasium,17,43,Access control
V00030255,M00667,2025-12-02,F02,Gymnasium,16,62,Access control
V00030256,M00667,2025-12-19,F02,Open recreation,16,125,Access control
V00030257,M00667,2025-12-20,F02,Aquatics,19,56,Access control
V00030258,M00667,2025-12-26,F02,Fitness,7,94,Access control
V00030259,M00668,2024-03-23,F01,Aquatics,17,52,Access control
V00030260,M00668,2024-03-05,F01,Group class,19,51,Access control
V00030261,M00668,2024-03-08,F01,Fitness,11,71,Access control
V00030262,M00668,2024-03-18,F01,Fitness,17,49,Access control
V00030263,M00668,2024-03-01,F01,Fitness,19,48,Access control
V00030264,M00668,2024-03-26,F02,Fitness,18,123,Access control
V00030265,M00668,2024-04-23,F04,Fitness,17,111,Access control
V00030266,M00668,2024-04-24,F03,Open recreation,11,49,Access control
V00030267,M00668,2024-04-25,F01,Fitness,17,44,Front desk entry
V00030268,M00668,2024-05-13,F01,Aquatics,8,40,Access control
V00030269,M00668,2024-05-12,F01,Fitness,19,57,Access control
V00030270,M00668,2024-05-07,F01,Gymnasium,7,102,Access control
V00030271,M00668,2024-05-07,F01,Aquatics,12,88,Access control
V00030272,M00668,2024-05-16,F01,Gymnasium,18,78,Access control
V00030273,M00668,2024-06-19,F01,Fitness,8,113,Access control
V00030274,M00668,2024-06-03,F01,Aquatics,17,125,Front desk entry
V00030275,M00668,2024-07-20,F01,Gymnasium,10,66,Access control
V00030276,M00668,2024-08-22,F01,Aquatics,18,31,Access control
V00030277,M00668,2024-08-27,F02,Gymnasium,9,78,Access control
V00030278,M00668,2024-08-09,F01,Gymnasium,17,95,Access control
V00030279,M00668,2024-09-17,F01,Fitness,18,67,Access control
V00030280,M00668,2024-10-02,F01,Open recreation,6,37,Front desk entry
V00030281,M00668,2024-10-06,F01,Fitness,19,68,Access control
V00030282,M00668,2024-10-16,F04,Gymnasium,9,116,Access control
V00030283,M00668,2024-10-04,F02,Group class,18,124,Access control
V00030284,M00668,2024-10-07,F01,Gymnasium,18,129,Front desk entry
V00030285,M00668,2024-10-15,F01,Aquatics,17,112,Access control
V00030286,M00668,2024-11-17,F01,Open recreation,6,,Access control
V00030287,M00668,2024-11-05,F01,Aquatics,9,96,Access control
V00030288,M00668,2024-11-16,F01,Gymnasium,19,117,Access control
V00030289,M00668,2024-11-23,F01,Fitness,7,65,Access control
V00030290,M00668,2024-12-05,F01,Fitness,19,31,Access control
V00030291,M00668,2024-12-17,F01,Gymnasium,8,47,Access control
V00030292,M00668,2024-12-24,F01,Gymnasium,19,71,Access control
V00030293,M00668,2024-12-19,F02,Aquatics,8,123,Access control
V00030294,M00668,2025-01-03,F04,Fitness,20,84,Front desk entry
V00030295,M00668,2025-01-22,F01,Fitness,17,67,Access control
V00030296,M00668,2025-01-14,F01,Fitness,12,105,Access control
V00030297,M00668,2025-01-15,F01,Fitness,20,100,Access control
V00030298,M00668,2025-02-08,F01,Fitness,7,75,Front desk entry
V00030299,M00668,2025-02-17,F02,Aquatics,20,66,Access control
V00030300,M00668,2025-02-14,F01,Open recreation,17,37,Access control
V00030301,M00668,2025-02-27,F01,Open recreation,20,121,Access control
V00030302,M00668,2025-02-21,F01,Gymnasium,12,37,Access control
V00030303,M00668,2025-02-27,F01,Fitness,16,44,Access control
V00030304,M00668,2025-02-07,F01,Group class,19,106,Access control
V00030305,M00668,2025-03-26,F01,Group class,8,122,Access control
V00030306,M00668,2025-03-15,F02,Fitness,18,32,Front desk entry
V00030307,M00668,2025-03-17,F01,Fitness,10,66,Access control
V00030308,M00668,2025-04-20,F01,Group class,17,119,Access control
V00030309,M00668,2025-04-21,F01,Fitness,7,71,Access control
V00030310,M00668,2025-04-01,F01,Gymnasium,16,76,Access control
V00030311,M00668,2025-04-03,F01,Gymnasium,6,43,Access control
V00030312,M00668,2025-04-27,F01,Gymnasium,9,72,Access control
V00030313,M00668,2025-05-13,F01,Fitness,20,33,Access control
V00030314,M00668,2025-05-13,F01,Fitness,6,83,Access control
V00030315,M00668,2025-06-26,F02,Fitness,20,120,Access control
V00030316,M00668,2025-06-25,F01,Gymnasium,7,70,Access control
V00030317,M00668,2025-06-23,F01,Fitness,19,92,Access control
V00030318,M00668,2025-06-19,F01,Group class,6,112,Access control
V00030319,M00668,2025-07-13,F02,Open recreation,17,108,Access control
V00030320,M00668,2025-07-17,F01,Group class,6,84,Front desk entry
V00030321,M00668,2025-07-13,F01,Aquatics,20,55,Access control
V00030322,M00668,2025-07-21,F03,Fitness,17,124,Access control
V00030323,M00668,2025-07-15,F01,Open recreation,17,120,Access control
V00030324,M00668,2025-08-27,F01,Gymnasium,17,98,Front desk entry
V00030325,M00668,2025-08-09,F01,Group class,19,92,Access control
V00030326,M00668,2025-08-13,F02,Gymnasium,7,63,Front desk entry
V00030327,M00668,2025-08-21,F01,Fitness,18,107,Access control
V00030328,M00668,2025-09-23,F03,Fitness,18,,Access control
V00030329,M00668,2025-09-16,F01,Open recreation,15,50,Access control
V00030330,M00668,2025-09-18,F01,Aquatics,7,120,Access control
V00030331,M00668,2025-10-21,F01,Group class,18,36,Access control
V00030332,M00668,2025-10-04,F01,Fitness,19,107,Front desk entry
V00030333,M00668,2025-10-09,F01,Gymnasium,18,75,Access control
V00030334,M00668,2025-10-23,F03,Fitness,19,44,Access control
V00030335,M00668,2025-11-27,F01,Open recreation,19,65,Access control
V00030336,M00668,2025-11-15,F01,Open recreation,7,80,Access control
V00030337,M00668,2025-11-16,F01,Group class,17,72,Access control
V00030338,M00668,2025-12-21,F02,Open recreation,11,60,Access control
V00030339,M00668,2025-12-10,F01,Group class,19,46,Access control
V00030340,M00668,2025-12-15,F01,Fitness,7,97,Access control
V00030341,M00668,2025-12-27,F01,Gymnasium,8,103,Access control
V00030342,M00668,2025-12-01,F01,Open recreation,10,107,Access control
V00030343,M00669,2022-07-27,F02,Gymnasium,16,88,Access control
V00030344,M00669,2022-07-15,F03,Open recreation,16,84,Access control
V00030345,M00669,2022-07-12,F04,Open recreation,18,82,Front desk entry
V00030346,M00669,2022-08-15,F02,Aquatics,8,40,Access control
V00030347,M00669,2022-08-04,F02,Group class,15,107,Access control
V00030348,M00669,2022-09-21,F02,Gymnasium,6,50,Access control
V00030349,M00669,2022-09-03,F02,Group class,16,52,Access control
V00030350,M00669,2022-09-17,F02,Open recreation,7,108,Access control
V00030351,M00669,2022-10-13,F02,Open recreation,10,44,Front desk entry
V00030352,M00669,2022-10-13,F02,Open recreation,17,89,Access control
V00030353,M00669,2022-10-04,F02,Group class,8,125,Access control
V00030354,M00669,2022-10-27,F03,Open recreation,8,39,Access control
V00030355,M00669,2022-10-23,F02,Aquatics,19,34,Access control
V00030356,M00669,2022-11-01,F02,Fitness,8,39,Access control
V00030357,M00669,2022-11-26,F02,Gymnasium,9,62,Access control
V00030358,M00669,2022-11-16,F02,Group class,16,78,Access control
V00030359,M00669,2022-12-16,F02,Group class,18,102,Access control
V00030360,M00669,2022-12-04,F02,Fitness,16,89,Access control
V00030361,M00669,2022-12-07,F02,Open recreation,18,96,Access control
V00030362,M00669,2022-12-23,F02,Group class,20,44,Access control
V00030363,M00670,2025-04-16,F04,Open recreation,15,87,Access control
V00030364,M00670,2025-04-09,F04,Open recreation,19,116,Access control
V00030365,M00670,2025-04-24,F03,Gymnasium,19,41,Access control
V00030366,M00670,2025-06-25,F04,Group class,19,36,Access control
V00030367,M00670,2025-07-08,F04,Gymnasium,11,108,Access control
V00030368,M00670,2025-08-14,F01,Open recreation,20,114,Access control
V00030369,M00670,2025-08-04,F04,Open recreation,15,88,Access control
V00030370,M00670,2025-09-08,F04,Fitness,18,90,Access control
V00030371,M00670,2025-10-25,F04,Open recreation,17,60,Access control
V00030372,M00670,2025-10-16,F04,Open recreation,17,103,Access control
V00030373,M00670,2025-10-26,F04,Open recreation,17,62,Access control
V00030374,M00670,2025-10-16,F04,Fitness,12,81,Access control
V00030375,M00670,2025-10-23,F04,Aquatics,17,106,Access control
V00030376,M00670,2025-11-05,F01,Gymnasium,7,90,Access control
V00030377,M00670,2025-11-16,F03,Fitness,9,96,Access control
V00030378,M00670,2025-11-23,F04,Open recreation,19,111,Access control
V00030379,M00670,2025-11-15,F03,Open recreation,6,79,Access control
V00030380,M00670,2025-11-07,F04,Aquatics,18,68,Access control
V00030381,M00670,2025-12-02,F04,Open recreation,19,91,Access control
V00030382,M00671,2024-01-06,F03,Aquatics,10,68,Access control
V00030383,M00671,2024-02-19,F01,Fitness,19,113,Access control
V00030384,M00671,2024-02-18,F03,Aquatics,20,105,Access control
V00030385,M00671,2024-02-25,F03,Gymnasium,15,64,Access control
V00030386,M00671,2024-02-11,F03,Fitness,18,120,Access control
V00030387,M00671,2024-03-02,F02,Gymnasium,7,53,Access control
V00030388,M00671,2024-03-21,F03,Open recreation,20,66,Access control
V00030389,M00671,2024-03-22,F03,Group class,19,62,Access control
V00030390,M00671,2024-03-26,F01,Aquatics,17,54,Access control
V00030391,M00671,2024-03-22,F03,Aquatics,9,38,Access control
