transaction_id,member_id,transaction_date,facility_id,revenue_type,gross_revenue,direct_cost,contribution_margin
T0003008,M00196,2023-04-11,F02,Program,75,34.5,40.5
T0003009,M00817,2023-04-25,F02,Program,75,34.5,40.5
T0003010,M00488,2023-04-15,F02,Program,90,41.4,48.6
T0003011,M00136,2023-04-11,F02,Program,80,36.8,43.2
T0003012,M01293,2023-04-19,F02,Program,90,41.4,48.6
T0003013,M00385,2023-04-20,F02,Program,90,41.4,48.6
T0003014,M01214,2023-04-03,F02,Program,80,36.8,43.2
T0003015,M00503,2023-04-24,F02,Program,90,41.4,48.6
T0003016,M00545,2023-04-25,F02,Program,90,41.4,48.6
T0003017,M00523,2023-04-14,F02,Program,90,41.4,48.6
T0003018,M00965,2023-04-17,F02,Program,90,41.4,48.6
T0003019,M00468,2023-04-02,F02,Program,90,41.4,48.6
T0003020,M00956,2023-04-11,F02,Program,75,34.5,40.5
T0003021,M00208,2023-04-12,F02,Program,80,36.8,43.2
T0003022,M01218,2023-04-01,F02,Program,80,36.8,43.2
T0003023,M00022,2023-04-10,F02,Program,90,41.4,48.6
T0003024,M01315,2023-04-19,F02,Program,90,41.4,48.6
T0003025,M00220,2023-04-09,F02,Program,80,36.8,43.2
T0003026,M00311,2023-04-09,F02,Program,80,36.8,43.2
T0003027,M00793,2023-04-08,F02,Program,90,41.4,48.6
T0003028,M00169,2023-04-01,F02,Program,80,36.8,43.2
T0003029,M00228,2023-04-25,F02,Program,75,34.5,40.5
T0003030,M01180,2023-04-21,F02,Program,90,41.4,48.6
T0003031,M01185,2023-04-14,F02,Program,75,34.5,40.5
T0003032,M00039,2023-04-08,F02,Program,80,36.8,43.2
T0003033,M00699,2023-04-22,F02,Program,90,41.4,48.6
T0003034,M00346,2023-04-10,F02,Program,75,34.5,40.5
T0003035,M01202,2023-04-07,F02,Program,90,41.4,48.6
T0003036,M00797,2023-04-06,F02,Program,80,36.8,43.2
T0003037,M00947,2023-04-22,F02,Program,75,34.5,40.5
T0003038,M00080,2023-04-06,F02,Program,90,41.4,48.6
T0003039,M00635,2023-04-17,F02,Program,90,41.4,48.6
T0003040,M01221,2023-04-10,F02,Program,80,36.8,43.2
T0003041,M01150,2023-04-17,F02,Program,75,34.5,40.5
T0003042,M00980,2023-04-05,F02,Program,90,41.4,48.6
T0003043,M01003,2023-04-15,F02,Program,90,41.4,48.6
T0003044,M00838,2023-04-02,F02,Program,75,34.5,40.5
T0003045,M00619,2023-04-10,F02,Program,90,41.4,48.6
T0003046,M00552,2023-04-15,F02,Program,90,41.4,48.6
T0003047,M01094,2023-04-16,F02,Program,90,41.4,48.6
T0003048,M00902,2023-04-09,F02,Program,90,41.4,48.6
T0003049,M00996,2023-04-16,F02,Program,90,41.4,48.6
T0003050,M01060,2023-04-13,F02,Program,90,41.4,48.6
T0003051,M01393,2023-04-09,F02,Program,90,41.4,48.6
T0003052,M00079,2023-04-16,F02,Program,75,34.5,40.5
T0003053,M01226,2023-04-23,F02,Program,90,41.4,48.6
T0003054,M00711,2023-09-13,F02,Program,90,41.4,48.6
T0003055,M00652,2023-09-23,F02,Program,80,36.8,43.2
T0003056,M00484,2023-09-06,F02,Program,90,41.4,48.6
T0003057,M00487,2023-09-16,F02,Program,90,41.4,48.6
T0003058,M00822,2023-09-02,F02,Program,90,41.4,48.6
T0003059,M00188,2023-09-23,F02,Program,80,36.8,43.2
T0003060,M00064,2023-09-10,F02,Program,90,41.4,48.6
T0003061,M00605,2023-09-22,F02,Program,90,41.4,48.6
T0003062,M00130,2023-09-14,F02,Program,90,41.4,48.6
T0003063,M00350,2023-09-08,F02,Program,80,36.8,43.2
T0003064,M00830,2023-09-01,F02,Program,90,41.4,48.6
T0003065,M01273,2023-09-24,F02,Program,80,36.8,43.2
T0003066,M01083,2023-09-16,F02,Program,90,41.4,48.6
T0003067,M00541,2023-09-17,F02,Program,90,41.4,48.6
T0003068,M00940,2023-09-10,F02,Program,80,36.8,43.2
T0003069,M00149,2023-09-18,F02,Program,90,41.4,48.6
T0003070,M00229,2023-09-24,F02,Program,90,41.4,48.6
T0003071,M00855,2023-09-25,F02,Program,80,36.8,43.2
T0003072,M00099,2023-09-24,F02,Program,90,41.4,48.6
T0003073,M00975,2023-09-13,F02,Program,90,41.4,48.6
T0003074,M01321,2023-09-25,F02,Program,75,34.5,40.5
T0003075,M00053,2023-09-16,F02,Program,75,34.5,40.5
T0003076,M00507,2023-09-19,F02,Program,90,41.4,48.6
T0003077,M01247,2023-09-01,F02,Program,90,41.4,48.6
T0003078,M01368,2023-04-25,F02,Program,120,55.2,64.8
T0003079,M00373,2023-04-01,F02,Program,110,50.6,59.4
T0003080,M00522,2023-04-24,F02,Program,110,50.6,59.4
T0003081,M01065,2023-04-11,F02,Program,105,48.3,56.7
T0003082,M01343,2023-04-03,F02,Program,110,50.6,59.4
T0003083,M00066,2023-04-13,F02,Program,120,55.2,64.8
T0003084,M00187,2023-04-21,F02,Program,120,55.2,64.8
T0003085,M00648,2023-04-12,F02,Program,105,48.3,56.7
T0003086,M00572,2023-04-03,F02,Program,120,55.2,64.8
T0003087,M00316,2023-04-17,F02,Program,120,55.2,64.8
T0003088,M00662,2023-04-23,F02,Program,120,55.2,64.8
T0003089,M00942,2023-04-02,F02,Program,120,55.2,64.8
T0003090,M00256,2023-04-19,F02,Program,120,55.2,64.8
T0003091,M01114,2023-04-08,F02,Program,110,50.6,59.4
T0003092,M00967,2023-04-24,F02,Program,110,50.6,59.4
T0003093,M00066,2023-04-10,F02,Program,120,55.2,64.8
T0003094,M00898,2023-04-23,F02,Program,120,55.2,64.8
T0003095,M00011,2023-04-24,F02,Program,105,48.3,56.7
T0003096,M00620,2023-04-23,F02,Program,110,50.6,59.4
T0003097,M00166,2023-04-11,F02,Program,120,55.2,64.8
T0003098,M00767,2023-04-15,F02,Program,120,55.2,64.8
T0003099,M00934,2023-04-15,F02,Program,120,55.2,64.8
T0003100,M00242,2023-04-07,F02,Program,120,55.2,64.8
T0003101,M00209,2023-08-12,F02,Program,90,41.4,48.6
T0003102,M01338,2023-08-07,F02,Program,90,41.4,48.6
T0003103,M00925,2023-08-05,F02,Program,90,41.4,48.6
T0003104,M01177,2023-08-01,F02,Program,90,41.4,48.6
T0003105,M00656,2023-08-09,F02,Program,90,41.4,48.6
T0003106,M00359,2023-08-11,F02,Program,75,34.5,40.5
T0003107,M00556,2023-08-06,F02,Program,80,36.8,43.2
T0003108,M00869,2023-08-18,F02,Program,75,34.5,40.5
T0003109,M01171,2023-08-18,F02,Program,80,36.8,43.2
T0003110,M00582,2023-08-15,F02,Program,75,34.5,40.5
T0003111,M00002,2023-08-08,F02,Program,75,34.5,40.5
T0003112,M00775,2023-08-21,F02,Program,75,34.5,40.5
T0003113,M01118,2023-08-25,F02,Program,75,34.5,40.5
T0003114,M00915,2023-08-21,F02,Program,90,41.4,48.6
T0003115,M01106,2023-08-19,F02,Program,80,36.8,43.2
T0003116,M01312,2023-08-09,F02,Program,90,41.4,48.6
T0003117,M01326,2023-08-21,F02,Program,80,36.8,43.2
T0003118,M00898,2023-08-18,F02,Program,75,34.5,40.5
T0003119,M00652,2023-08-12,F02,Program,80,36.8,43.2
T0003120,M01210,2023-08-14,F02,Program,80,36.8,43.2
T0003121,M00558,2023-08-16,F02,Program,90,41.4,48.6
T0003122,M00392,2023-08-04,F02,Program,90,41.4,48.6
T0003123,M00151,2023-08-12,F02,Program,75,34.5,40.5
T0003124,M00378,2023-08-13,F02,Program,80,36.8,43.2
T0003125,M00573,2023-01-20,F02,Program,120,55.2,64.8
T0003126,M00986,2023-01-11,F02,Program,105,48.3,56.7
T0003127,M00181,2023-01-04,F02,Program,110,50.6,59.4
T0003128,M00206,2023-01-21,F02,Program,120,55.2,64.8
T0003129,M00064,2023-01-18,F02,Program,105,48.3,56.7
T0003130,M00914,2023-01-09,F02,Program,120,55.2,64.8
T0003131,M00374,2023-01-05,F02,Program,120,55.2,64.8
T0003132,M00972,2023-01-06,F02,Program,110,50.6,59.4
T0003133,M00997,2023-01-07,F02,Program,120,55.2,64.8
T0003134,M00038,2023-01-14,F02,Program,120,55.2,64.8
T0003135,M00161,2023-01-14,F02,Program,120,55.2,64.8
T0003136,M00152,2023-01-19,F02,Program,105,48.3,56.7
T0003137,M00467,2023-01-19,F02,Program,105,48.3,56.7
T0003138,M00376,2023-01-09,F02,Program,105,48.3,56.7
T0003139,M01257,2023-01-14,F02,Program,105,48.3,56.7
T0003140,M00264,2023-01-14,F02,Program,105,48.3,56.7
T0003141,M00307,2023-01-05,F02,Program,105,48.3,56.7
T0003142,M00605,2023-01-11,F02,Program,110,50.6,59.4
T0003143,M01332,2023-01-02,F02,Program,120,55.2,64.8
T0003144,M00403,2023-01-12,F02,Program,110,50.6,59.4
T0003145,M00225,2023-01-13,F02,Program,120,55.2,64.8
T0003146,M00745,2023-01-07,F02,Program,120,55.2,64.8
T0003147,M00123,2023-01-05,F02,Program,120,55.2,64.8
T0003148,M00356,2023-01-10,F02,Program,120,55.2,64.8
T0003149,M00040,2023-01-14,F02,Program,120,55.2,64.8
T0003150,M01363,2023-01-06,F02,Program,120,55.2,64.8
T0003151,M00550,2023-01-15,F02,Program,120,55.2,64.8
T0003152,M00156,2023-01-25,F02,Program,120,55.2,64.8
T0003153,M00015,2023-01-03,F02,Program,120,55.2,64.8
T0003154,M00304,2023-03-25,F02,Program,90,41.4,48.6
T0003155,M00114,2023-03-24,F02,Program,90,41.4,48.6
T0003156,M00019,2023-03-01,F02,Program,90,41.4,48.6
T0003157,M01115,2023-03-18,F02,Program,90,41.4,48.6
T0003158,M00036,2023-03-12,F02,Program,75,34.5,40.5
T0003159,M00683,2023-03-18,F02,Program,90,41.4,48.6
T0003160,M00252,2023-03-16,F02,Program,90,41.4,48.6
T0003161,M01205,2023-03-13,F02,Program,90,41.4,48.6
T0003162,M00548,2023-03-12,F02,Program,80,36.8,43.2
T0003163,M00907,2023-03-02,F02,Program,80,36.8,43.2
T0003164,M00295,2023-03-01,F02,Program,90,41.4,48.6
T0003165,M00705,2023-03-14,F02,Program,80,36.8,43.2
T0003166,M01001,2023-03-13,F02,Program,80,36.8,43.2
T0003167,M01145,2023-03-23,F02,Program,80,36.8,43.2
T0003168,M00928,2023-03-10,F02,Program,80,36.8,43.2
T0003169,M00888,2023-01-04,F02,Program,45,20.7,24.3
T0003170,M00130,2023-01-23,F02,Program,45,20.7,24.3
T0003171,M01246,2023-01-15,F02,Program,50,23,27
T0003172,M00439,2023-01-12,F02,Program,60,27.6,32.4
T0003173,M00202,2023-01-25,F02,Program,50,23,27
T0003174,M01326,2023-01-18,F02,Program,60,27.6,32.4
T0003175,M00730,2023-01-16,F02,Program,45,20.7,24.3
T0003176,M00224,2023-01-12,F02,Program,60,27.6,32.4
T0003177,M00896,2023-01-15,F02,Program,60,27.6,32.4
T0003178,M00124,2023-01-04,F02,Program,60,27.6,32.4
T0003179,M00186,2023-01-22,F02,Program,60,27.6,32.4
T0003180,M00737,2023-01-02,F02,Program,50,23,27
T0003181,M00617,2023-01-02,F02,Program,45,20.7,24.3
T0003182,M00278,2023-01-05,F02,Program,60,27.6,32.4
T0003183,M00029,2023-01-09,F02,Program,50,23,27
T0003184,M01271,2023-01-01,F02,Program,50,23,27
T0003185,M00924,2023-01-05,F02,Program,50,23,27
T0003186,M01187,2023-01-13,F02,Program,60,27.6,32.4
T0003187,M00110,2023-01-06,F02,Program,60,27.6,32.4
T0003188,M00329,2023-01-19,F02,Program,60,27.6,32.4
T0003189,M00139,2023-01-24,F02,Program,60,27.6,32.4
T0003190,M00177,2023-01-23,F02,Program,60,27.6,32.4
T0003191,M00566,2023-01-11,F02,Program,60,27.6,32.4
T0003192,M00747,2023-01-12,F02,Program,60,27.6,32.4
T0003193,M00119,2023-01-03,F02,Program,50,23,27
T0003194,M00521,2023-01-22,F02,Program,50,23,27
T0003195,M00868,2023-01-01,F02,Program,50,23,27
T0003196,M00323,2023-01-11,F02,Program,45,20.7,24.3
T0003197,M00106,2023-01-12,F02,Program,50,23,27
T0003198,M00882,2023-08-18,F03,Program,80,36.8,43.2
T0003199,M01346,2023-08-15,F03,Program,90,41.4,48.6
T0003200,M00539,2023-08-05,F03,Program,80,36.8,43.2
T0003201,M01095,2023-08-11,F03,Program,90,41.4,48.6
T0003202,M00155,2023-08-21,F03,Program,90,41.4,48.6
T0003203,M01034,2023-08-18,F03,Program,90,41.4,48.6
T0003204,M00500,2023-08-17,F03,Program,90,41.4,48.6
T0003205,M01123,2023-08-22,F03,Program,90,41.4,48.6
T0003206,M01353,2023-08-16,F03,Program,90,41.4,48.6
T0003207,M00081,2023-08-20,F03,Program,75,34.5,40.5
T0003208,M00541,2023-08-07,F03,Program,90,41.4,48.6
T0003209,M00181,2023-08-23,F03,Program,75,34.5,40.5
T0003210,M00804,2023-08-21,F03,Program,90,41.4,48.6
T0003211,M01056,2023-08-24,F03,Program,90,41.4,48.6
T0003212,M01199,2023-08-03,F03,Program,75,34.5,40.5
T0003213,M00196,2023-08-12,F03,Program,80,36.8,43.2
T0003214,M00124,2023-08-13,F03,Program,90,41.4,48.6
T0003215,M00219,2023-08-24,F03,Program,80,36.8,43.2
T0003216,M00078,2023-08-13,F03,Program,90,41.4,48.6
T0003217,M00794,2023-08-22,F03,Program,75,34.5,40.5
T0003218,M00519,2023-08-12,F03,Program,90,41.4,48.6
T0003219,M00920,2023-08-11,F03,Program,75,34.5,40.5
T0003220,M00611,2023-08-13,F03,Program,75,34.5,40.5
T0003221,M00308,2023-08-06,F03,Program,90,41.4,48.6
T0003222,M00838,2023-08-11,F03,Program,80,36.8,43.2
T0003223,M00912,2023-08-10,F03,Program,90,41.4,48.6
T0003224,M00277,2023-08-23,F03,Program,90,41.4,48.6
T0003225,M00342,2023-08-13,F03,Program,90,41.4,48.6
T0003226,M00018,2023-09-12,F03,Program,90,41.4,48.6
T0003227,M00910,2023-09-12,F03,Program,80,36.8,43.2
T0003228,M01267,2023-09-05,F03,Program,75,34.5,40.5
T0003229,M00650,2023-09-03,F03,Program,75,34.5,40.5
T0003230,M00423,2023-09-18,F03,Program,75,34.5,40.5
T0003231,M00662,2023-09-23,F03,Program,75,34.5,40.5
T0003232,M00939,2023-09-20,F03,Program,80,36.8,43.2
T0003233,M00308,2023-09-21,F03,Program,90,41.4,48.6
T0003234,M01294,2023-09-25,F03,Program,90,41.4,48.6
T0003235,M00379,2023-09-04,F03,Program,80,36.8,43.2
T0003236,M00295,2023-09-01,F03,Program,90,41.4,48.6
T0003237,M00069,2023-09-21,F03,Program,80,36.8,43.2
T0003238,M01258,2023-09-16,F03,Program,90,41.4,48.6
T0003239,M00232,2023-09-09,F03,Program,75,34.5,40.5
T0003240,M00399,2023-09-08,F03,Program,90,41.4,48.6
T0003241,M00502,2023-09-09,F03,Program,75,34.5,40.5
T0003242,M00283,2023-09-18,F03,Program,75,34.5,40.5
T0003243,M00234,2023-09-19,F03,Program,80,36.8,43.2
T0003244,M00711,2023-09-18,F03,Program,90,41.4,48.6
T0003245,M00997,2023-09-22,F03,Program,80,36.8,43.2
T0003246,M00321,2023-06-22,F03,Program,75,34.5,40.5
T0003247,M00298,2023-06-13,F03,Program,75,34.5,40.5
T0003248,M00682,2023-06-21,F03,Program,75,34.5,40.5
T0003249,M00841,2023-06-15,F03,Program,60,27.6,32.4
T0003250,M00268,2023-06-01,F03,Program,65,29.9,35.1
T0003251,M01268,2023-06-19,F03,Program,75,34.5,40.5
T0003252,M00933,2023-06-14,F03,Program,60,27.6,32.4
T0003253,M00880,2023-06-15,F03,Program,60,27.6,32.4
T0003254,M00438,2023-06-05,F03,Program,75,34.5,40.5
T0003255,M00618,2023-06-08,F03,Program,75,34.5,40.5
T0003256,M00057,2023-06-02,F03,Program,75,34.5,40.5
T0003257,M00418,2023-06-13,F03,Program,60,27.6,32.4
T0003258,M00681,2023-06-10,F03,Program,75,34.5,40.5
T0003259,M00274,2023-06-08,F03,Program,60,27.6,32.4
T0003260,M00739,2023-06-20,F03,Program,65,29.9,35.1
T0003261,M00409,2023-06-18,F03,Program,75,34.5,40.5
T0003262,M00003,2023-06-02,F03,Program,60,27.6,32.4
T0003263,M00431,2023-06-04,F03,Program,75,34.5,40.5
T0003264,M01270,2023-06-20,F03,Program,75,34.5,40.5
T0003265,M00801,2023-06-20,F03,Program,65,29.9,35.1
T0003266,M00606,2023-06-16,F03,Program,75,34.5,40.5
T0003267,M00893,2023-06-08,F03,Program,75,34.5,40.5
T0003268,M01322,2023-06-01,F03,Program,65,29.9,35.1
T0003269,M00395,2023-06-07,F03,Program,65,29.9,35.1
T0003270,M01177,2023-06-09,F03,Program,75,34.5,40.5
T0003271,M01232,2023-06-09,F03,Program,65,29.9,35.1
T0003272,M00221,2023-04-01,F03,Program,120,55.2,64.8
T0003273,M00086,2023-04-24,F03,Program,120,55.2,64.8
T0003274,M00139,2023-04-06,F03,Program,105,48.3,56.7
T0003275,M00355,2023-04-04,F03,Program,120,55.2,64.8
T0003276,M00182,2023-04-08,F03,Program,120,55.2,64.8
T0003277,M00069,2023-04-06,F03,Program,120,55.2,64.8
T0003278,M00569,2023-04-25,F03,Program,105,48.3,56.7
T0003279,M00118,2023-04-21,F03,Program,120,55.2,64.8
T0003280,M01219,2023-04-17,F03,Program,120,55.2,64.8
T0003281,M00185,2023-04-20,F03,Program,120,55.2,64.8
T0003282,M00030,2023-04-25,F03,Program,105,48.3,56.7
T0003283,M00202,2023-04-15,F03,Program,105,48.3,56.7
T0003284,M00272,2023-04-02,F03,Program,105,48.3,56.7
T0003285,M00788,2023-04-25,F03,Program,120,55.2,64.8
T0003286,M01308,2023-04-21,F03,Program,110,50.6,59.4
T0003287,M00215,2023-04-21,F03,Program,120,55.2,64.8
T0003288,M00727,2023-04-18,F03,Program,120,55.2,64.8
T0003289,M00341,2023-04-16,F03,Program,120,55.2,64.8
T0003290,M00263,2023-04-12,F03,Program,110,50.6,59.4
T0003291,M01394,2023-04-19,F03,Program,105,48.3,56.7
T0003292,M00517,2023-04-18,F03,Program,120,55.2,64.8
T0003293,M01207,2023-04-09,F03,Program,120,55.2,64.8
T0003294,M00868,2023-04-22,F03,Program,120,55.2,64.8
T0003295,M00535,2023-04-03,F03,Program,120,55.2,64.8
T0003296,M00393,2023-06-09,F03,Program,75,34.5,40.5
T0003297,M01366,2023-06-12,F03,Program,80,36.8,43.2
T0003298,M00139,2023-06-11,F03,Program,90,41.4,48.6
T0003299,M01032,2023-06-06,F03,Program,90,41.4,48.6
T0003300,M00089,2023-06-15,F03,Program,90,41.4,48.6
T0003301,M00627,2023-06-09,F03,Program,75,34.5,40.5
T0003302,M00972,2023-06-07,F03,Program,90,41.4,48.6
T0003303,M01201,2023-06-09,F03,Program,75,34.5,40.5
T0003304,M01040,2023-06-17,F03,Program,90,41.4,48.6
T0003305,M00611,2023-06-02,F03,Program,75,34.5,40.5
T0003306,M00449,2023-06-12,F03,Program,80,36.8,43.2
T0003307,M00490,2023-06-11,F03,Program,80,36.8,43.2
T0003308,M00269,2023-06-01,F03,Program,90,41.4,48.6
T0003309,M01139,2023-06-14,F03,Program,90,41.4,48.6
T0003310,M00301,2023-06-05,F03,Program,90,41.4,48.6
T0003311,M01087,2023-06-11,F03,Program,90,41.4,48.6
T0003312,M01164,2023-06-24,F03,Program,90,41.4,48.6
T0003313,M00927,2023-06-13,F03,Program,80,36.8,43.2
T0003314,M01120,2023-06-25,F03,Program,90,41.4,48.6
T0003315,M00157,2023-06-14,F03,Program,90,41.4,48.6
T0003316,M00663,2023-06-15,F03,Program,80,36.8,43.2
T0003317,M00579,2023-06-14,F03,Program,80,36.8,43.2
T0003318,M00416,2023-06-10,F03,Program,80,36.8,43.2
T0003319,M00961,2023-06-17,F03,Program,90,41.4,48.6
T0003320,M00767,2023-06-01,F03,Program,75,34.5,40.5
T0003321,M00108,2023-01-11,F03,Program,50,23,27
T0003322,M00961,2023-01-02,F03,Program,60,27.6,32.4
T0003323,M01061,2023-01-22,F03,Program,45,20.7,24.3
T0003324,M00315,2023-01-12,F03,Program,50,23,27
T0003325,M01175,2023-01-20,F03,Program,45,20.7,24.3
T0003326,M01323,2023-01-23,F03,Program,60,27.6,32.4
T0003327,M00739,2023-01-06,F03,Program,60,27.6,32.4
T0003328,M00726,2023-01-13,F03,Program,45,20.7,24.3
T0003329,M00516,2023-01-24,F03,Program,60,27.6,32.4
T0003330,M00732,2023-01-09,F03,Program,60,27.6,32.4
T0003331,M01272,2023-01-03,F03,Program,45,20.7,24.3
T0003332,M00935,2023-01-19,F03,Program,60,27.6,32.4
T0003333,M00446,2023-01-18,F03,Program,60,27.6,32.4
T0003334,M01190,2023-01-11,F03,Program,45,20.7,24.3
T0003335,M00080,2023-01-09,F03,Program,60,27.6,32.4
T0003336,M00517,2023-03-11,F03,Program,65,29.9,35.1
T0003337,M00641,2023-03-14,F03,Program,75,34.5,40.5
T0003338,M00323,2023-03-22,F03,Program,65,29.9,35.1
T0003339,M01255,2023-03-22,F03,Program,75,34.5,40.5
T0003340,M00090,2023-03-21,F03,Program,60,27.6,32.4
T0003341,M00570,2023-03-09,F03,Program,65,29.9,35.1
T0003342,M00083,2023-03-08,F03,Program,75,34.5,40.5
T0003343,M00373,2023-03-09,F03,Program,75,34.5,40.5
T0003344,M00243,2023-03-07,F03,Program,65,29.9,35.1
T0003345,M00791,2023-03-22,F03,Program,75,34.5,40.5
T0003346,M01395,2023-03-22,F03,Program,75,34.5,40.5
T0003347,M00537,2023-03-06,F03,Program,65,29.9,35.1
T0003348,M01046,2023-03-18,F03,Program,75,34.5,40.5
T0003349,M00576,2023-03-25,F03,Program,65,29.9,35.1
T0003350,M00206,2023-03-02,F03,Program,75,34.5,40.5
T0003351,M00693,2023-03-20,F03,Program,75,34.5,40.5
T0003352,M00207,2023-03-25,F03,Program,60,27.6,32.4
T0003353,M00995,2023-03-08,F03,Program,75,34.5,40.5
T0003354,M00811,2023-03-14,F03,Program,65,29.9,35.1
T0003355,M00392,2023-03-06,F03,Program,65,29.9,35.1
T0003356,M00719,2023-03-18,F03,Program,75,34.5,40.5
T0003357,M01230,2023-03-12,F03,Program,65,29.9,35.1
T0003358,M00954,2023-03-22,F03,Program,75,34.5,40.5
T0003359,M00309,2023-03-11,F03,Program,75,34.5,40.5
T0003360,M00753,2023-03-22,F03,Program,75,34.5,40.5
T0003361,M01292,2023-03-06,F03,Program,75,34.5,40.5
T0003362,M00084,2023-03-05,F03,Program,65,29.9,35.1
T0003363,M00631,2023-03-07,F03,Program,60,27.6,32.4
T0003364,M01215,2023-03-06,F03,Program,75,34.5,40.5
T0003365,M00057,2023-03-10,F03,Program,65,29.9,35.1
T0003366,M00550,2023-03-23,F03,Program,75,34.5,40.5
T0003367,M00102,2023-03-09,F03,Program,65,29.9,35.1
T0003368,M00088,2023-10-07,F03,Program,60,27.6,32.4
T0003369,M01296,2023-10-17,F03,Program,65,29.9,35.1
T0003370,M01327,2023-10-16,F03,Program,60,27.6,32.4
T0003371,M00673,2023-10-18,F03,Program,75,34.5,40.5
T0003372,M01071,2023-10-06,F03,Program,75,34.5,40.5
T0003373,M00899,2023-10-07,F03,Program,75,34.5,40.5
T0003374,M01376,2023-10-24,F03,Program,60,27.6,32.4
T0003375,M00311,2023-10-05,F03,Program,60,27.6,32.4
T0003376,M00075,2023-10-08,F03,Program,75,34.5,40.5
T0003377,M00368,2023-10-14,F03,Program,75,34.5,40.5
T0003378,M00378,2023-10-22,F03,Program,75,34.5,40.5
T0003379,M00574,2023-10-19,F03,Program,60,27.6,32.4
T0003380,M00603,2023-01-12,F04,Program,75,34.5,40.5
T0003381,M00364,2023-01-08,F04,Program,65,29.9,35.1
T0003382,M01209,2023-01-03,F04,Program,75,34.5,40.5
T0003383,M00896,2023-01-15,F04,Program,60,27.6,32.4
T0003384,M00036,2023-01-18,F04,Program,75,34.5,40.5
T0003385,M00677,2023-01-06,F04,Program,65,29.9,35.1
T0003386,M00108,2023-01-24,F04,Program,75,34.5,40.5
T0003387,M01253,2023-01-17,F04,Program,60,27.6,32.4
T0003388,M00194,2023-01-10,F04,Program,60,27.6,32.4
T0003389,M00050,2023-01-10,F04,Program,75,34.5,40.5
T0003390,M01240,2023-01-13,F04,Program,75,34.5,40.5
T0003391,M00657,2023-01-04,F04,Program,75,34.5,40.5
T0003392,M00304,2023-01-20,F04,Program,75,34.5,40.5
T0003393,M01012,2023-01-07,F04,Program,60,27.6,32.4
T0003394,M00493,2023-03-15,F04,Program,60,27.6,32.4
T0003395,M00891,2023-03-21,F04,Program,45,20.7,24.3
T0003396,M00136,2023-03-20,F04,Program,60,27.6,32.4
T0003397,M00434,2023-03-10,F04,Program,60,27.6,32.4
T0003398,M00996,2023-03-08,F04,Program,45,20.7,24.3
T0003399,M00201,2023-03-01,F04,Program,60,27.6,32.4
T0003400,M00093,2023-03-11,F04,Program,60,27.6,32.4
T0003401,M00992,2023-03-11,F04,Program,60,27.6,32.4
T0003402,M00336,2023-03-12,F04,Program,60,27.6,32.4
T0003403,M00532,2023-03-01,F04,Program,50,23,27
T0003404,M01368,2023-03-12,F04,Program,45,20.7,24.3
T0003405,M00394,2023-03-17,F04,Program,50,23,27
T0003406,M00725,2023-03-21,F04,Program,60,27.6,32.4
T0003407,M00054,2023-03-03,F04,Program,50,23,27
T0003408,M00517,2023-03-02,F04,Program,60,27.6,32.4
T0003409,M00988,2023-03-05,F04,Program,60,27.6,32.4
T0003410,M00625,2023-03-07,F04,Program,60,27.6,32.4
T0003411,M00492,2023-03-01,F04,Program,60,27.6,32.4
T0003412,M00710,2023-03-19,F04,Program,60,27.6,32.4
T0003413,M01208,2023-03-24,F04,Program,50,23,27
T0003414,M00574,2023-03-13,F04,Program,60,27.6,32.4
T0003415,M00453,2023-06-21,F04,Program,35,16.1,18.9
T0003416,M01227,2023-06-13,F04,Program,35,16.1,18.9
